crimeKey,isNighttime
8762,0
15285,0
22983,0
43614,0
3501,0
102501,0
74986,1
168270,0
40036,0
2232,0
7050,1
809,0
47140,0
131158,0
35186,0
46076,0
297202,0
30890,0
8502,0
13069,0
15824,0
125003,1
11685,1
2955,0
107330,1
297211,1
16751,1
732,1
1754,1
13881,1
31824,0
4804,1
50571,1
31982,1
72485,1
7562,1
9841,1
6738,1
62926,1
52907,1
238892,1
297227,0
111808,0
4784,0
294383,0
297231,0
1475,0
6375,0
44184,0
35334,0
5284,1
51202,1
228462,1
297239,1
215427,1
32973,1
297242,1
111244,0
4390,0
8859,1
63399,1
464,0
10091,1
23482,1
40471,1
37142,1
75989,1
44146,1
54666,1
297255,0
297256,0
5327,0
20873,1
297259,0
62940,0
4156,0
297262,1
6021,0
297264,0
3244,0
1210,0
17798,1
140423,0
6532,0
224600,0
44798,0
297272,0
19200,0
487,0
62,0
16808,0
4419,0
35259,1
1993,0
2352,0
254262,0
3893,0
21113,1
34432,1
3677,0
19073,0
2457,0
5437,0
190402,1
15171,0
1548,1
49392,1
11086,0
35322,1
11289,1
15335,0
4716,0
6908,0
297299,0
720,0
7769,0
30447,1
17615,1
297304,1
30665,1
297306,1
123237,1
8404,1
94699,1
3206,0
14624,0
297312,0
161228,0
13210,0
4256,0
12175,0
7585,0
39591,0
16365,0
2005,1
25648,0
2323,1
19577,1
4947,1
14075,0
8179,0
4965,0
138739,1
24272,1
191108,1
78,0
297332,0
10578,1
18282,1
169820,1
291129,1
91397,1
29994,1
73102,1
91203,1
75033,1
297342,0
5681,0
297344,0
185746,0
133760,0
126844,0
297348,0
268934,0
297350,0
18315,1
275592,0
297353,1
19140,1
297355,1
22026,1
2814,1
297358,0
62926,1
16543,1
29798,1
214408,1
21920,1
8654,0
297365,0
11008,0
15604,0
235174,0
826,0
47082,0
2457,0
89040,1
13799,0
14011,0
11548,0
2955,0
8617,0
27160,0
2151,0
4237,0
2239,1
297382,1
297383,1
41359,1
21713,1
11041,1
6614,1
40678,1
8696,0
297390,1
205011,1
2420,1
297393,0
60063,1
17499,1
1922,1
1579,1
66564,1
62004,0
114335,1
8909,1
67088,0
2009,0
23671,1
8227,0
207118,1
10482,1
18109,1
1180,0
36517,0
65057,0
30700,1
5113,0
8808,1
4511,0
1429,0
289558,1
25415,0
297419,1
462,0
5238,0
20344,1
129662,0
38428,1
15106,1
55272,1
4366,0
13553,1
85694,1
2943,0
103460,0
1326,0
111880,1
6186,0
2417,1
6921,1
2616,0
18897,1
4464,1
2076,0
8747,1
297442,0
297443,0
4213,0
1180,0
9128,1
189126,1
96302,1
5510,0
297450,0
29306,1
93860,1
50792,0
20102,0
10505,0
297456,0
37620,0
4225,0
58094,0
197858,0
143824,0
11113,0
23160,1
11144,0
4953,0
6461,0
10095,1
297468,0
120140,1
24660,1
4610,0
3418,1
38258,1
5776,0
39894,0
958,0
19030,0
66338,0
103096,0
38283,0
87090,0
40543,0
3189,0
1280,0
957,0
4521,0
3119,0
44486,1
63162,1
79955,1
78949,1
42335,0
27006,0
870,0
297495,1
7995,0
20046,1
7917,0
94887,1
19814,1
4366,0
13330,0
44184,0
21258,1
37367,1
320,0
8019,0
5691,0
297509,0
80565,0
25061,0
13666,0
56773,0
35975,0
120355,1
25619,0
132031,1
297518,1
57628,0
2303,1
35121,1
62354,1
297523,0
7099,0
43,0
55662,1
1190,1
297528,0
2078,0
11981,0
23260,0
33604,1
38010,0
3198,0
12149,1
8284,0
297537,0
6778,0
8135,1
2834,1
1927,0
297542,1
21498,0
8218,0
15427,0
15952,1
127304,1
14631,1
35474,0
69306,0
297551,1
297552,1
7676,1
65404,0
13206,0
297556,1
41434,1
297558,0
3130,1
4432,1
39918,0
164780,0
134836,0
66306,0
2036,0
6176,0
122517,1
179195,1
40712,1
113428,1
6968,1
583,1
3979,1
3139,1
39328,1
122072,1
18644,1
72548,1
129775,0
96758,0
69256,0
97086,0
67991,0
2905,1
114250,0
4815,0
10141,0
25850,0
1971,0
60173,0
13648,0
39093,1
81405,1
9582,1
25604,0
845,0
220,0
14952,0
284,0
165944,0
212588,0
8699,0
1347,1
9006,1
297605,0
29327,1
39196,1
32511,0
654,0
138,0
6861,0
8834,0
36405,0
7023,0
46181,0
18041,0
79613,0
354,0
6454,1
688,0
3900,0
6444,1
297623,1
10967,1
10445,0
16480,1
297627,0
55831,1
232265,1
68725,0
25619,0
14779,1
297633,0
10378,0
7820,1
8746,1
1873,0
9838,0
233513,0
5348,0
3411,0
113648,0
181526,0
18746,0
53904,0
84462,0
10169,0
23814,0
49202,0
54270,0
37773,0
166318,0
9956,1
10572,0
52943,1
92389,0
12159,0
20134,0
18106,0
34747,0
132711,1
112599,1
75110,1
5816,1
22887,1
11947,1
111,0
6783,0
8447,0
12157,0
1843,0
3639,0
2383,0
4715,0
6599,0
33150,0
3398,0
19174,0
19027,1
21930,0
6766,0
101339,1
33542,0
29717,1
100744,1
178560,1
110826,1
16543,1
56833,1
17190,1
297691,1
2013,1
879,0
63555,1
4366,0
12962,0
9162,1
22183,0
216482,1
3613,0
16602,0
1180,0
17138,1
53180,1
42342,1
157483,1
33501,1
297708,1
98689,1
10978,1
51774,0
7109,0
778,0
33265,0
160460,0
2064,0
47181,0
691,0
3358,1
57684,0
67586,0
3128,0
1722,0
2162,0
3598,0
874,0
47052,0
209992,0
13221,0
127544,0
297731,0
7835,0
1416,1
2955,0
22801,0
8936,1
655,1
125740,1
297739,1
6557,1
118093,1
1351,1
3070,1
26746,0
2091,1
4246,0
46393,1
159223,0
10465,0
21935,1
205539,0
232470,1
32708,1
5325,1
297755,1
297756,1
50689,1
31532,1
18045,1
297760,1
10103,1
3400,1
297763,1
94517,0
153389,0
13051,1
8880,1
21329,1
206988,1
297770,1
126544,0
60167,0
20223,1
27444,0
1890,0
6146,0
3409,0
62524,0
333,0
1930,0
43644,1
18325,0
32358,0
42651,0
207812,1
13614,1
123482,0
113468,0
2256,1
6696,0
44501,1
2404,1
297793,1
37716,1
16152,0
89220,0
35698,0
35391,0
41877,0
12005,0
297801,1
37183,0
3969,1
297804,0
50639,0
131330,0
1362,0
3728,0
207238,0
297810,0
129548,0
297812,0
3302,0
6284,0
8213,0
18351,0
19465,0
13695,1
4599,0
4158,0
552,0
55267,0
5853,0
36700,0
3574,0
44425,0
16372,0
297828,0
297829,0
9514,0
36147,0
280566,0
297833,0
35283,0
3715,0
24819,0
177008,0
3983,1
42813,0
34610,1
161944,1
30866,1
63351,1
22751,1
115829,1
56736,1
29020,1
3607,1
9381,0
1659,0
7053,0
18541,0
9625,0
42148,1
57669,1
7145,1
263412,1
41734,1
34066,1
7871,1
23358,1
9450,1
57663,0
47720,1
93043,1
297866,1
127999,0
6190,0
17623,0
60736,0
3705,0
1690,0
24493,0
20624,0
33291,0
97071,0
103945,0
19187,0
6626,0
161061,0
43,0
9074,1
73057,0
297884,0
13959,1
17595,0
66955,1
5981,1
297889,1
1190,1
241374,1
3255,1
2689,0
21299,0
17892,0
56763,1
16334,0
3151,0
42018,0
21770,0
3528,0
14622,0
9324,0
2780,0
170728,0
12056,0
21037,0
18816,1
12468,0
186629,1
53139,0
40539,0
297913,0
317,0
108491,0
89220,0
12846,0
10465,0
14705,0
2553,0
2188,0
297922,1
65435,0
5903,0
297925,0
297926,0
265879,1
4074,0
297929,0
5544,0
64102,0
16630,0
14309,0
19208,0
28937,0
24823,1
118333,1
38,0
618,1
49838,1
132564,0
25830,0
12484,0
1095,0
297945,0
46723,0
37049,0
9359,0
52384,0
6824,0
3611,0
9237,0
61447,1
27108,1
7427,1
78362,1
10265,1
110840,1
10537,1
77981,1
45845,1
134259,1
17862,0
12835,0
15023,1
4386,0
59618,0
18455,0
5391,0
13666,0
18020,0
320,0
1586,0
297974,1
5437,0
2864,1
1737,1
15222,0
5876,1
7835,0
41554,0
4877,0
32443,1
22,0
57020,0
21948,1
802,1
27788,0
110713,1
49909,0
26439,1
4889,0
297993,1
10807,1
2666,1
28405,0
18772,1
297998,1
154138,1
5601,1
298001,1
21988,1
10288,1
889,1
9872,0
87717,0
4715,0
12130,0
19459,0
14700,0
20113,0
298012,1
2023,0
12549,0
144455,1
73897,1
92704,1
57783,1
161199,1
15067,0
3678,1
4607,0
3332,0
213933,1
63086,0
24420,0
298027,0
763,1
15086,1
19103,0
8714,0
150752,0
26726,0
14632,1
246535,0
164214,0
1156,0
17388,0
54025,0
30210,0
47621,0
686,0
52212,0
23116,0
206045,0
298046,0
150026,0
608,0
28067,0
76698,0
1024,0
938,0
21048,0
298054,0
20570,0
31188,0
298057,0
1822,0
3196,0
478,0
4074,0
82505,0
4784,0
13032,0
3056,0
113534,0
298067,0
6166,0
111103,0
45104,0
1943,0
35880,0
29069,0
13890,0
17131,0
21113,1
127739,1
120152,1
67398,1
86632,0
14904,0
298082,1
64694,1
251572,1
298085,0
6166,0
16693,0
18623,0
4077,0
167375,0
12388,0
298092,0
161004,1
59041,0
298095,0
2565,0
188,0
14056,0
91534,1
298100,1
16411,0
3343,0
1079,0
7800,0
8067,0
7863,1
69274,0
24581,1
354,0
241018,0
19588,0
12315,1
35988,0
298114,0
298115,1
298116,0
44293,1
5429,0
2156,1
34662,0
222098,0
230,0
525,0
23700,1
21089,0
12787,1
121,0
7959,1
37042,0
23574,0
23760,0
6050,1
3981,1
11532,0
125474,0
298136,1
657,0
18214,1
52559,0
72461,1
105010,0
16182,0
4885,1
2839,0
40436,1
4622,0
16141,1
1609,0
12378,0
22880,1
61522,0
71848,1
2394,1
5225,1
57378,0
15941,0
34064,0
6146,0
4742,1
1717,1
19217,0
4600,1
92424,1
256558,1
6565,1
16299,0
1327,0
8542,1
298169,1
927,1
298171,1
50591,1
44035,0
51854,0
14561,1
271298,1
298177,1
192303,0
155584,0
103870,1
17561,0
6581,1
13674,0
8109,1
2793,0
43277,0
298187,1
4613,0
773,0
298190,0
2232,0
298192,0
3428,1
261673,1
28941,1
4262,0
298197,0
3398,0
55833,1
298200,0
116227,0
24690,0
32241,0
15394,1
298205,1
21075,0
2510,0
95016,1
5887,0
150672,1
38481,0
61576,0
17653,0
31199,0
298215,1
95729,0
4645,0
9230,0
56551,0
92764,1
21671,0
25423,0
11068,0
25442,0
15023,1
5428,0
58894,0
37296,0
18843,1
26914,1
298231,0
298232,0
65771,1
31182,0
38966,0
20220,0
27128,0
23847,1
244531,1
2184,0
1457,0
111,0
7206,0
3570,0
7206,0
20624,0
1309,1
298248,0
298249,1
104981,1
80872,0
125830,1
11944,1
16945,0
3083,0
47,0
268,0
298258,0
239,1
22200,0
13959,1
2796,0
53259,1
20820,1
4521,0
870,0
81195,1
85881,1
136887,1
160675,1
19385,0
3916,1
106443,1
19073,0
71141,1
2228,1
34296,1
37286,0
64226,0
138281,1
31679,0
5921,0
12305,0
7510,1
73674,1
298286,1
39486,1
11674,0
32201,0
13065,1
238755,1
38118,0
7744,0
124982,0
36487,0
114401,1
16468,0
52023,0
18616,1
25093,0
1189,0
1216,0
20438,0
451,0
8072,0
16824,0
25619,0
7279,0
9957,0
273,0
227988,0
17304,0
28932,0
298314,0
298315,0
316,0
85589,0
74194,0
37334,0
192623,0
1605,0
2191,0
8461,0
59379,0
84341,1
53459,1
33542,0
4623,1
298329,0
19025,0
923,0
44623,0
52973,0
144922,0
690,0
48060,0
6006,0
25619,0
55791,1
1292,1
298341,0
137049,1
3653,1
78778,1
298345,1
298346,1
240097,1
47746,1
35305,1
178733,1
3802,1
17430,0
611,1
33473,0
7109,0
1546,0
71411,0
7098,0
9380,0
130753,0
14125,1
18380,1
41102,1
104844,1
184913,1
161741,1
56,0
121808,0
56106,1
193985,0
8232,1
3675,1
298373,1
11256,0
298375,1
21745,0
11452,1
298378,1
35825,1
298380,0
298381,0
47555,0
4622,0
7248,0
3574,0
32468,0
4606,0
10466,0
35538,0
7852,0
49768,0
24487,0
17877,0
13990,0
19388,0
1003,0
298397,0
298398,0
19679,0
298400,0
77699,0
298402,0
21227,0
26573,0
83530,0
104512,0
124681,0
16486,0
147830,1
179626,1
82269,1
34801,1
13106,1
7779,1
17643,1
1644,1
29955,0
25201,0
782,0
4202,0
1861,0
7279,0
3291,0
12258,0
30856,1
32867,0
170062,0
198895,1
87897,0
8077,1
298431,0
3832,0
11484,0
298434,0
3588,1
26693,1
298437,1
46067,1
78231,1
2137,1
18566,1
15953,1
5949,1
245603,1
177329,1
11294,1
174666,1
142404,1
52054,1
83353,1
23694,1
163269,1
16960,1
76552,1
3184,0
2690,0
10640,0
284508,0
3455,0
6766,0
49992,0
30971,0
12049,0
14722,0
137865,0
2969,0
4914,0
23626,0
14889,0
7045,0
7354,0
2267,0
6271,0
3285,0
4494,0
50560,0
10890,0
14009,0
5289,0
25320,0
5372,0
10346,0
298483,1
36445,1
29057,1
23381,1
40668,1
2076,0
128808,1
298490,0
139828,0
11866,1
298493,0
7516,0
8166,0
13760,0
91908,0
298498,0
289668,0
298500,0
1119,0
46188,0
54981,1
78397,0
8194,0
67999,0
6191,0
95858,1
147130,1
37251,0
145521,0
48262,0
8995,0
18390,0
246779,0
152187,1
298517,1
2008,0
10512,0
3325,1
6503,0
27407,0
4909,1
75315,0
8077,1
28977,0
1083,0
57772,0
298529,0
4202,0
7258,0
16742,0
72842,1
14446,0
31476,0
298536,0
54407,1
6023,0
263435,0
2621,1
44967,0
19725,1
47287,1
24307,1
222374,1
24226,1
149314,1
5955,1
96063,1
9877,1
14196,0
41554,0
109983,1
44686,1
2895,1
20682,1
5876,1
14734,1
213712,0
33834,0
25936,1
80054,0
10477,0
15635,0
298565,0
6547,0
690,0
4904,0
33352,0
18677,0
45672,0
12175,0
6022,1
1374,0
10525,0
188975,0
149180,0
1789,0
15359,1
127568,0
5666,0
45805,0
168443,1
212,1
2121,1
298586,1
32875,1
298588,1
106973,1
4223,0
6619,1
286710,1
55923,1
3327,1
40118,1
298596,1
3610,0
70422,1
103866,1
298600,0
4645,0
79650,0
53913,0
5697,0
179288,0
49901,1
298607,0
6541,1
32467,0
26846,0
2536,0
599,1
80614,0
70980,0
2086,0
32601,0
8008,0
50923,0
18768,0
298620,1
4202,0
7547,0
279323,0
298624,0
1358,0
45760,0
236680,0
45341,0
34133,0
36967,0
49108,0
177071,0
33534,1
298634,1
16926,0
36248,0
2460,1
107037,1
49281,0
6100,0
13504,0
151734,1
8329,1
13239,0
30331,1
5884,0
5585,1
16037,0
57661,0
43,0
7545,1
158904,1
22753,1
6779,1
79633,1
202197,1
20647,1
10002,1
37711,1
151744,1
298661,1
2071,0
17690,1
56282,1
19893,0
215689,0
298667,1
8840,0
86131,1
298670,1
33379,1
64360,1
6107,0
3042,0
298675,0
10399,0
1407,0
298678,0
316,0
191622,0
28106,0
16071,1
8340,0
31415,1
23993,0
402,1
8025,0
83013,0
2332,0
509,0
33870,0
30129,0
8224,0
253621,0
688,0
241191,0
24260,1
298698,1
15276,1
3979,1
55997,1
4669,1
3077,1
360,0
3431,1
58820,0
5930,0
2170,1
2337,1
69318,1
6935,1
141436,1
7365,0
64703,0
24513,0
4756,0
73013,0
49675,0
186274,0
20241,0
1899,0
5033,0
153189,1
14547,0
191713,1
298726,1
11812,1
61410,1
109891,1
161944,1
8553,1
5066,1
20724,1
74224,1
10121,1
4182,1
93182,0
41762,0
20977,0
36854,1
2732,1
131779,1
10387,0
3893,0
36825,0
48600,1
20411,0
10839,0
10761,0
472,0
5522,0
3639,0
164981,0
56336,0
29334,0
18299,0
29859,0
4386,0
298759,1
98588,0
48431,0
298762,0
801,0
90367,0
4341,1
280345,0
19915,0
11858,0
86579,0
35791,0
298771,0
40072,0
20321,0
48743,0
19073,0
1535,0
80668,0
298778,0
14394,0
31272,0
19563,0
3932,0
142794,0
5275,0
65037,0
3471,0
126836,0
13551,0
35930,1
74460,0
6936,0
14547,0
37575,0
3772,0
8646,0
34668,0
16635,0
163593,0
4195,0
188975,0
122953,1
1459,0
161443,1
5824,0
298805,0
1027,0
91944,0
27311,0
4672,0
2238,0
76890,1
17190,1
97105,1
16205,1
1716,0
298816,1
65922,1
53159,1
83451,1
31716,1
33501,1
67023,1
52136,0
11684,1
15534,1
298826,0
23860,0
5452,0
15685,0
7340,0
52023,0
20846,0
6266,0
487,0
25827,0
49138,0
79175,1
1058,0
8041,1
7692,1
284393,1
15719,1
88682,1
4373,0
4743,1
6653,0
54255,0
230,0
298849,1
298850,0
77026,1
2980,0
3580,0
298854,1
18022,1
23330,1
1525,0
278274,1
33876,0
91618,0
144223,0
283148,1
61148,0
39080,0
68609,0
298866,0
42171,1
38939,1
23343,0
298870,0
6043,1
27641,1
4670,0
298874,1
88110,0
45805,0
298877,0
35428,0
988,0
17448,0
1414,0
40802,1
102109,1
52787,0
56602,1
78622,0
1615,0
7417,0
298889,1
87,0
24035,0
19388,0
988,0
17957,0
164431,1
3916,1
1324,0
93555,0
39058,1
298900,0
229640,1
95085,0
19103,0
39893,1
298905,1
268004,1
298907,1
160993,1
2134,0
29330,0
29873,0
133473,1
72152,0
11729,1
100983,1
298916,0
93819,0
12943,0
104630,0
5457,0
215504,0
5727,1
8076,0
24263,0
3643,1
40929,0
12342,0
936,0
11333,0
2895,1
49388,1
81960,0
12157,0
11002,0
7236,0
10879,0
7672,0
298938,1
2334,1
298940,1
109,1
2028,0
691,0
252275,1
2689,0
1174,0
18654,0
162295,0
3536,0
119224,1
298951,0
1571,1
288496,0
3636,0
298955,1
3840,1
21980,1
337,0
3440,1
127931,0
7770,0
11831,1
961,0
298964,1
32590,1
298966,0
14218,0
222984,0
3922,0
275209,0
354,0
95434,0
298973,0
58944,0
13561,0
218649,1
298977,0
21220,0
52241,1
573,1
6065,0
22729,1
67128,0
1615,0
212695,1
35411,1
180060,1
3398,0
43260,0
3536,0
48462,1
75237,1
4669,1
12530,1
22708,0
6393,0
298997,0
49251,0
84476,0
5789,0
2642,0
32708,1
3296,0
299004,1
45744,1
3509,1
14679,1
94061,1
3097,0
42592,1
1500,1
1247,0
88040,1
29307,0
299015,0
3453,0
3550,0
119077,1
19014,1
7697,0
60744,0
69168,1
3974,0
299024,0
5902,0
4090,0
10423,0
63555,1
36,0
3862,0
184364,1
32441,0
17793,1
2582,0
4490,0
83253,1
1990,0
47556,0
127790,1
66604,0
88956,0
40175,0
4121,0
7053,0
42250,0
2623,1
234484,0
206954,0
47571,0
25953,0
2936,0
6393,0
1681,0
9157,1
111750,1
299056,0
51634,1
19798,0
166283,0
79630,1
113597,1
30843,0
4719,1
3668,0
3634,0
71132,0
12099,0
89880,0
11428,1
321,0
8472,0
1638,0
5608,0
11543,0
23023,1
299076,0
2581,0
93104,1
10525,0
299080,1
299081,1
194888,0
61416,0
299084,1
7594,1
12940,1
74930,1
3208,1
75963,0
7751,1
3050,1
7930,1
23586,1
91519,1
43038,1
69969,1
299097,1
30299,1
23759,1
22828,1
38466,1
13279,1
4942,1
3563,0
1709,0
240646,0
76907,0
15676,0
78949,1
5611,0
17618,0
19149,0
6700,0
262236,0
34203,0
3103,1
24633,1
20682,1
299119,0
334,1
17921,1
75858,1
29108,1
774,1
12264,1
11084,1
190727,1
92906,1
35020,1
6421,1
299097,1
233229,1
299133,1
2523,0
43327,0
6440,0
18807,1
13335,1
24824,1
20824,1
1329,1
32000,1
299143,0
117243,1
4939,1
11570,1
299147,1
170514,1
299149,1
86466,1
22945,1
299152,1
865,1
34972,0
299155,0
20766,0
82733,1
11862,1
5439,1
793,1
11428,1
299162,1
57916,1
294,1
33725,1
2842,1
3840,1
299168,1
7930,1
4567,1
4721,0
195175,0
8284,0
299174,0
53098,0
19892,0
35419,0
3772,0
283769,0
25522,1
22612,0
16454,0
1003,0
63450,0
63673,0
31234,0
32683,0
260726,1
1459,0
11706,1
9891,0
25550,0
48215,1
30584,1
52441,1
55856,1
299197,1
273541,1
66794,1
18045,1
16628,1
864,1
1434,0
2940,0
67838,1
299206,1
1328,0
299208,0
265925,0
6110,0
47436,0
2311,0
43248,0
37127,1
593,0
10171,1
299217,1
77153,0
6409,0
73315,0
13742,0
48151,0
15204,0
5776,0
5582,0
54720,0
31457,0
30616,1
95849,1
28464,1
34798,1
15139,1
5482,1
299234,1
9699,0
45845,1
140545,1
13853,1
71513,1
2834,1
31407,0
2052,0
26765,0
7248,0
19970,0
299246,0
55694,0
10972,0
137565,0
37623,0
913,0
2675,0
4447,0
5175,0
3136,0
2769,0
83033,0
217,0
113937,1
1683,0
280870,0
1979,0
39056,1
26601,1
299265,1
170139,1
11956,0
1980,0
15847,0
3802,1
5439,1
20220,0
96013,0
82149,1
17607,1
6109,0
2993,0
118384,1
299279,0
15882,1
51330,1
39787,0
12097,0
30467,0
923,0
1724,1
1190,1
104917,1
9957,0
11354,1
1367,0
15788,1
174912,1
161,0
11061,0
227522,1
22393,0
916,0
20776,0
62302,1
14899,1
3761,1
51918,1
23044,1
15608,1
912,1
84599,1
20676,0
192334,1
6345,0
12378,0
3845,0
6267,0
1095,0
12157,0
1459,0
10078,0
168182,1
57476,0
8647,1
103805,1
51577,1
19411,1
8243,0
299325,0
31132,0
6865,0
22825,0
20893,1
62412,1
103495,1
6221,1
23129,1
16101,1
13051,1
13918,1
299337,1
68293,1
52136,0
42034,1
2803,1
40539,0
3788,1
43374,1
10800,1
6578,0
39556,1
138135,1
27191,1
299350,0
11992,0
7685,1
205521,0
299354,0
15622,1
2284,0
8243,0
299358,1
422,0
46573,1
18425,0
45063,0
1331,0
10640,0
1340,0
134603,0
538,0
4920,0
293176,1
299370,0
299371,1
234545,1
13875,1
192788,1
35111,0
121190,1
299377,1
74240,1
2878,1
42616,1
9753,0
60718,1
4577,1
33534,1
42080,0
13370,0
36616,0
19616,0
225827,0
167901,1
299391,1
264181,0
1165,0
2624,1
75269,0
1368,0
83033,0
299398,1
1716,0
2897,0
19880,0
113333,0
50990,0
8814,1
3806,0
73248,0
299407,0
1873,0
8381,0
11815,1
29657,1
9943,1
5459,1
191345,0
24073,0
18167,0
172804,0
19189,0
299419,0
56803,0
5860,0
299422,0
113072,0
819,0
21685,0
8850,0
299427,0
14519,0
10159,0
32358,0
11407,0
678,0
113167,0
81668,1
49041,1
14905,1
98686,1
17335,1
299439,1
13955,1
42018,0
4692,0
451,0
21097,0
117869,0
8903,0
299447,0
1616,0
23905,1
123701,0
49406,0
23917,0
27769,0
16028,1
22753,1
9539,0
28818,0
11485,0
52290,0
83069,1
130384,1
9150,0
10242,0
32014,0
20676,0
69484,0
96746,0
21573,0
26303,0
263525,0
50958,0
104,0
130287,0
14134,0
299475,1
43047,0
923,0
48895,0
7163,0
299480,0
43,0
9230,0
1943,0
4300,1
21146,0
2160,0
4791,1
205,0
3014,0
154152,0
197334,0
22738,0
3714,0
2232,0
5244,1
82060,1
259922,1
65645,1
18111,0
26289,0
5057,0
180451,0
299503,1
22140,1
299505,0
27184,0
2785,0
2613,0
299509,0
18337,0
576,0
110183,0
84836,1
143816,1
299515,1
6376,1
90155,1
11856,1
887,1
10612,1
69860,1
12104,0
37207,1
2544,0
3001,0
108141,0
45587,0
137437,0
8266,0
10009,0
161833,0
17245,0
12787,1
12928,0
73120,0
3514,0
688,0
273,0
3761,1
1459,0
77870,1
47660,1
18253,1
2091,1
17257,0
12012,0
299547,1
740,0
217040,0
164294,0
205936,0
87341,0
37253,0
299554,0
7313,0
544,0
64234,0
79230,0
351,1
44765,0
8840,0
3991,1
24250,0
299564,1
299565,1
15103,1
25500,0
284559,0
8617,0
299570,0
243111,0
1902,0
34099,0
54985,0
299575,0
19467,0
74284,0
182605,0
299579,1
920,0
17595,0
38200,0
60625,1
10078,0
299585,0
4533,1
38337,1
20991,1
299589,1
1759,0
12468,0
12354,1
38524,0
4874,0
87030,1
170499,1
20618,0
9670,1
17075,1
299600,1
212406,0
19905,1
18811,1
825,0
9775,0
6297,0
294793,1
299608,0
5953,1
19915,0
1287,1
182,0
4090,0
1903,1
9283,0
21032,0
41845,0
66168,0
782,0
5533,0
98493,0
1307,0
3303,0
333,0
21685,0
15601,1
299627,1
8087,0
16255,0
60686,1
299631,0
204,0
3700,1
70580,1
45102,1
299636,1
18119,0
102378,0
24370,1
21828,0
80790,0
6655,0
9161,1
168334,1
35661,0
28175,1
22362,1
9556,1
20025,1
153439,1
66151,1
19520,1
15517,0
15925,0
271,0
2612,0
74030,1
31291,0
715,0
9244,0
1777,1
102858,0
299663,1
14196,0
12434,0
14701,1
11107,1
6151,0
6503,0
17567,0
44637,0
31976,1
232987,1
269847,0
7036,0
4829,0
31596,0
139593,0
21381,0
299680,1
2881,0
21466,0
11849,0
67047,0
467,1
49225,1
32410,0
100776,1
5243,1
18586,1
4743,1
735,0
102993,1
299694,0
35095,0
1943,0
71046,0
13379,0
16065,1
73484,0
63549,1
20382,1
299703,0
3440,1
4113,0
22249,0
879,0
299708,0
14337,0
385,1
42423,1
1543,0
16939,0
4366,0
21703,0
157,0
20653,1
299718,1
4701,0
299720,0
17027,0
110365,0
27531,0
103830,1
69707,0
11707,0
1659,0
92027,1
4651,0
636,1
299731,1
3225,1
351,1
848,0
282884,0
1445,0
1289,1
84375,1
34157,1
690,0
299741,1
3883,0
20825,0
11002,0
16710,1
491,0
46627,1
299748,1
92389,0
13447,0
491,0
239282,0
55170,1
717,0
1743,1
2256,1
86470,1
95729,0
32362,1
76887,1
156991,0
4831,1
49808,1
299764,1
19384,1
26373,1
198906,1
19384,1
386,1
30151,0
2167,1
183571,1
5033,0
6886,0
64426,1
299776,1
243168,1
6376,1
22362,1
11406,1
299781,1
495,0
249973,0
14829,1
18292,1
1384,1
530,1
3440,1
11285,1
3126,1
299791,1
6974,0
95317,0
48903,0
2857,0
143,0
10095,1
41120,1
29613,1
88094,0
6304,0
9588,0
10572,0
1198,0
177438,0
247222,1
8087,0
10219,0
660,1
5949,1
97634,1
1192,1
60980,1
3017,1
7692,1
52590,1
101811,1
20309,1
39159,1
299820,1
233990,1
7836,0
299823,0
29469,0
9380,0
25119,0
8106,0
2681,0
2329,1
88039,1
175987,1
397,0
221479,0
299834,0
118454,0
13896,0
58232,0
22638,1
9435,1
299840,1
25945,1
123194,0
1479,0
299844,0
7023,0
133485,1
1828,0
1962,0
211,0
87775,0
12791,1
2064,0
98745,0
299854,0
4194,0
122973,0
8408,0
2457,0
108439,0
7099,0
206989,0
110216,0
23605,0
9033,0
10530,0
43472,0
232203,0
2120,0
155517,0
96505,1
106371,0
21713,1
82062,1
230266,1
735,0
37646,0
19987,0
31056,0
14078,0
299880,1
5602,1
139821,1
59012,1
2051,1
54274,1
6376,1
77583,1
9669,1
64175,1
22362,1
299891,1
93043,1
299893,0
299894,1
299895,1
68296,1
82459,1
30971,0
15333,1
31347,1
299901,1
115495,1
83765,1
138732,1
5868,1
114758,1
5552,0
23112,0
118868,0
278801,0
12883,0
66907,0
439,0
10496,0
12671,0
1189,0
292405,0
137494,1
16496,1
6464,0
17966,0
10544,0
21146,0
74776,0
15311,0
53764,0
18251,0
17024,1
250954,1
68698,1
210445,1
263795,1
99357,1
299934,1
7468,0
53689,0
269089,0
7160,0
1475,0
503,0
52413,0
299942,0
299943,0
20352,1
8289,0
168776,1
48895,0
87391,1
48094,0
3301,0
299951,1
38708,0
3734,0
74526,0
8243,0
74539,0
299957,0
23818,0
299959,0
91473,0
6247,0
26715,0
299963,0
2289,0
2267,0
33653,0
105016,0
39910,0
2031,0
7610,0
5633,0
3715,0
99555,0
11315,0
25082,0
87358,0
299977,0
15010,0
44651,0
6128,0
16147,0
25054,0
47358,0
287095,0
5297,0
46472,0
11355,1
130405,0
1164,0
3409,0
299991,0
1459,0
299993,0
4708,1
12138,0
18859,1
3771,0
29928,0
840,1
73343,0
300001,0
47195,0
1790,0
6002,0
300005,1
1145,0
2263,1
17169,1
45593,1
41361,1
153428,1
62980,1
